"FECHA","HORA","TOTAL"
30/06/16,13,4635.46
30/06/16,14,4982.49
30/06/16,15,5223.54
30/06/16,16,5632.64
30/06/16,17,5785.88
30/06/16,18,5749.7
30/06/16,19,4813.06
30/06/16,20,4170.01
30/06/16,21,4072.77
30/06/16,22,4824.06
30/06/16,23,4966.04
30/06/16,24,5093.38
01/07/16,1,4031.92
01/07/16,2,2965.95
01/07/16,3,2077.79
01/07/16,4,1555.05
01/07/16,5,1412.86
01/07/16,6,1359.17
01/07/16,7,1454.46
01/07/16,8,1505.48
01/07/16,9,2565.71
01/07/16,10,2988.13
01/07/16,11,2923.77
01/07/16,12,3547.94
01/07/16,13,3844.12
01/07/16,14,4047.16
01/07/16,15,4270.08
01/07/16,16,4561.65
01/07/16,17,4789.37
01/07/16,18,4322.97
01/07/16,19,3653.52
01/07/16,20,3045.98
01/07/16,21,3198.96
01/07/16,22,3839.63
01/07/16,23,4027.61
01/07/16,24,3919.84
02/07/16,1,2956.21
02/07/16,2,2365.28
02/07/16,3,2013.81
02/07/16,4,1674.44
02/07/16,5,1480.11
02/07/16,6,1157.38
02/07/16,7,1576.68
02/07/16,8,1784.33
02/07/16,9,2357.49
02/07/16,10,3240.37
02/07/16,11,3168.86
02/07/16,12,3156.05
02/07/16,13,3022.22
02/07/16,14,3008.41
02/07/16,15,2982.13
02/07/16,16,2748.18
02/07/16,17,3134.52
02/07/16,18,2535.74
02/07/16,19,2313.57
02/07/16,20,2420.13
02/07/16,21,4064.04
02/07/16,22,5371.88
02/07/16,23,4965.04
02/07/16,24,4282.6
03/07/16,1,3402.34
03/07/16,2,2307.34
03/07/16,3,1739.14
03/07/16,4,1669.62
03/07/16,5,1694.94
03/07/16,6,1489.16
03/07/16,7,1270.98
03/07/16,8,917.2
03/07/16,9,934.8
03/07/16,10,1375.18
03/07/16,11,1738.11
03/07/16,12,2139.53
03/07/16,13,2376.28
03/07/16,14,2612.75
03/07/16,15,2915.99
03/07/16,16,2873.15
03/07/16,17,2357.52
03/07/16,18,1622.33
03/07/16,19,1215.3
03/07/16,20,1534.77
03/07/16,21,3829.02
03/07/16,22,5263.57
03/07/16,23,5319.77
03/07/16,24,4831.57
04/07/16,1,3188.88
04/07/16,2,2137.82
04/07/16,3,1551.12
04/07/16,4,1643.82
04/07/16,5,1413.81
04/07/16,6,1522.29
04/07/16,7,2234.19
04/07/16,8,2588.34
04/07/16,9,3686.76
04/07/16,10,4635.19
04/07/16,11,5202.02
04/07/16,12,4761.07
04/07/16,13,4804.77
04/07/16,14,5268.81
04/07/16,15,5536.08
04/07/16,16,5919.38
04/07/16,17,6071
04/07/16,18,5482.97
04/07/16,19,4476.75
04/07/16,20,3892.93
04/07/16,21,4285.33
04/07/16,22,5392.02
04/07/16,23,5349.52
04/07/16,24,4893.53
05/07/16,1,3276.59
05/07/16,2,2153.55
05/07/16,3,1986.09
05/07/16,4,1720.42
05/07/16,5,1624.62
05/07/16,6,1180.44
05/07/16,7,1678.51
05/07/16,8,2475.28
05/07/16,9,3168.17
05/07/16,10,3569.85
05/07/16,11,4091.68
05/07/16,12,4403.35
05/07/16,13,4566.77
05/07/16,14,5239.39
05/07/16,15,5728.44
05/07/16,16,6115.41
05/07/16,17,6111.79
05/07/16,18,5600.4
05/07/16,19,4224.97
05/07/16,20,3250.56
05/07/16,21,3574.22
05/07/16,22,4578.47
05/07/16,23,4963.14
05/07/16,24,5025.31
06/07/16,1,3703.54
06/07/16,2,2548.46
06/07/16,3,2005.78
06/07/16,4,1745.24
06/07/16,5,1667.03
06/07/16,6,1847.51
06/07/16,7,2161.95
06/07/16,8,1886.03
06/07/16,9,2419.41
06/07/16,10,3520.59
06/07/16,11,4233.5
06/07/16,12,4440.9
06/07/16,13,4714.34
06/07/16,14,4995.76
06/07/16,15,5238.85
06/07/16,16,5336.98
06/07/16,17,5386.51
06/07/16,18,5240.04
06/07/16,19,4424.7
06/07/16,20,3836.26
06/07/16,21,4411.47
06/07/16,22,5678.27
06/07/16,23,5709.94
06/07/16,24,5295.62
07/07/16,1,4044.77
07/07/16,2,3192.22
07/07/16,3,2322.81
07/07/16,4,1706.26
07/07/16,5,1661.17
07/07/16,6,1792.59
07/07/16,7,2182.24
07/07/16,8,2408.87
07/07/16,9,2874.94
07/07/16,10,3579.81
07/07/16,11,3986.78
07/07/16,12,4703.7
07/07/16,13,5063.65
07/07/16,14,5834.82
07/07/16,15,6412.75
07/07/16,16,7013.52
07/07/16,17,6973.66
07/07/16,18,6586.36
07/07/16,19,5517.72
07/07/16,20,4736.24
07/07/16,21,4846.4
07/07/16,22,5545.25
07/07/16,23,5987.65
07/07/16,24,5440
08/07/16,1,4224.52
08/07/16,2,3410.27
08/07/16,3,3017.8
08/07/16,4,2267.5
08/07/16,5,1560.79
08/07/16,6,1987.35
08/07/16,7,1943.83
08/07/16,8,1979.52
08/07/16,9,2803.61
08/07/16,10,3715.45
08/07/16,11,4585.85
08/07/16,12,5724.94
08/07/16,13,6412.49
08/07/16,14,6947.38
08/07/16,15,7174.04
08/07/16,16,7064.33
08/07/16,17,7591.43
08/07/16,18,6480.25
08/07/16,19,5020.8
08/07/16,20,4382.38
08/07/16,21,4788.27
08/07/16,22,5915.47
08/07/16,23,5556.69
08/07/16,24,6213.65
09/07/16,1,5518.78
09/07/16,2,4293.04
09/07/16,3,3567.69
09/07/16,4,2935.25
09/07/16,5,2401.98
09/07/16,6,2241.49
09/07/16,7,2296.7
09/07/16,8,1900.64
09/07/16,9,2947.8
09/07/16,10,3975.09
09/07/16,11,4552.68
09/07/16,12,5189.6
09/07/16,13,5552.67
09/07/16,14,5388.63
09/07/16,15,5387.49
09/07/16,16,5701.82
09/07/16,17,5756.13
09/07/16,18,5008.8
09/07/16,19,4439.39
09/07/16,20,4224.2
09/07/16,21,5455.08
09/07/16,22,6629.49
09/07/16,23,6549.78
09/07/16,24,5655.11
10/07/16,1,5501.38
10/07/16,2,4889.77
10/07/16,3,3589.2
10/07/16,4,2787.06
10/07/16,5,2257.71
10/07/16,6,1724.79
10/07/16,7,1584.9
10/07/16,8,1028.66
10/07/16,9,1336.09
10/07/16,10,1702.45
10/07/16,11,1912.87
10/07/16,12,2350.28
10/07/16,13,2798.24
10/07/16,14,2956.2
10/07/16,15,3522.44
10/07/16,16,3403.18
10/07/16,17,3515.05
10/07/16,18,3292.13
10/07/16,19,3203.7
10/07/16,20,3426.76
10/07/16,21,5129.05
10/07/16,22,6584.51
10/07/16,23,6446.19
10/07/16,24,5488.46
11/07/16,1,3854.69
11/07/16,2,2905.01
11/07/16,3,2382.56
11/07/16,4,1895.08
11/07/16,5,1861.52
11/07/16,6,2159.17
11/07/16,7,2769.94
11/07/16,8,3366.96
11/07/16,9,4074.13
11/07/16,10,4907.62
11/07/16,11,5869.55
11/07/16,12,6208.78
11/07/16,13,6562.19
11/07/16,14,7233.81
11/07/16,15,7547.45
11/07/16,16,7374.43
11/07/16,17,7762.42
11/07/16,18,7376.51
11/07/16,19,6421.93
11/07/16,20,5647.58
11/07/16,21,5852.04
11/07/16,22,6613.69
11/07/16,23,6859.68
11/07/16,24,6449.89
12/07/16,1,4982.06
12/07/16,2,4141.39
12/07/16,3,3104.76
12/07/16,4,2790.31
12/07/16,5,2486.67
12/07/16,6,2386.74
12/07/16,7,2630.44
12/07/16,8,2726.01
12/07/16,9,3401.77
12/07/16,10,4623.16
12/07/16,11,5263.66
12/07/16,12,5990.01
12/07/16,13,6427.38
12/07/16,14,6760.06
12/07/16,15,7078.88
12/07/16,16,7376.96
12/07/16,17,7474.09
12/07/16,18,6656.04
12/07/16,19,5895.93
12/07/16,20,5166.86
12/07/16,21,5575.46
12/07/16,22,6640.62
12/07/16,23,6533.86
12/07/16,24,5921.75
13/07/16,1,4551.98
13/07/16,2,3927.86
13/07/16,3,2918.87
13/07/16,4,2271.27
13/07/16,5,2256.11
13/07/16,6,2610.91
13/07/16,7,2819.92
13/07/16,8,2324.91
13/07/16,9,3041.12
13/07/16,10,3865.89
13/07/16,11,4347.14
13/07/16,12,4885.33
13/07/16,13,5548.43
13/07/16,14,6144.98
13/07/16,15,6473.21
13/07/16,16,7255.38
13/07/16,17,7434.6
13/07/16,18,6837.79
13/07/16,19,5894.36
13/07/16,20,5699.28
13/07/16,21,6169.49
13/07/16,22,6682.27
13/07/16,23,6876.51
13/07/16,24,6032
14/07/16,1,5070.45
14/07/16,2,3936.79
14/07/16,3,2903.18
14/07/16,4,2640.17
14/07/16,5,2466.76
14/07/16,6,2549.81
14/07/16,7,2641.94
14/07/16,8,2326.52
14/07/16,9,3237.55
14/07/16,10,4101.98
14/07/16,11,4520.95
14/07/16,12,5052.2
14/07/16,13,5569.24
14/07/16,14,5954.97
14/07/16,15,5833.46
14/07/16,16,5967.35
14/07/16,17,6073.84
14/07/16,18,5987.36
14/07/16,19,5357.2
14/07/16,20,4627.02
14/07/16,21,4717.03
14/07/16,22,5402.11
14/07/16,23,5790.54
14/07/16,24,5859.29
15/07/16,1,5305.85
15/07/16,2,3721.2
15/07/16,3,2871.1
15/07/16,4,2449.6
15/07/16,5,1762.72
15/07/16,6,1952.13
15/07/16,7,2400.89
15/07/16,8,2485.97
15/07/16,9,3245.14
15/07/16,10,4104.92
15/07/16,11,4348.83
15/07/16,12,4977.8
15/07/16,13,5370.25
15/07/16,14,5621.22
15/07/16,15,5806.93
15/07/16,16,6334.95
15/07/16,17,6246.35
15/07/16,18,5417.11
15/07/16,19,3741.67
15/07/16,20,3095.3
15/07/16,21,3353.96
15/07/16,22,4654.38
15/07/16,23,4779.96
15/07/16,24,4572.51
16/07/16,1,4332.64
16/07/16,2,3551.06
16/07/16,3,2829.44
16/07/16,4,2590.63
16/07/16,5,2450.86
16/07/16,6,2112.1
16/07/16,7,2277.3
16/07/16,8,1873.03
16/07/16,9,2558.19
16/07/16,10,3822.43
16/07/16,11,4842.25
16/07/16,12,5082.62
16/07/16,13,5390.46
16/07/16,14,5183.62
16/07/16,15,4771.79
16/07/16,16,4217.76
16/07/16,17,3939.92
16/07/16,18,3878.6
16/07/16,19,3581.35
16/07/16,20,3405.02
16/07/16,21,4718.14
16/07/16,22,5340.82
16/07/16,23,4729.5
16/07/16,24,3796.91
17/07/16,1,3751.82
17/07/16,2,3425.54
17/07/16,3,2535.3
17/07/16,4,2057.7
17/07/16,5,1816.43
17/07/16,6,1762.9
17/07/16,7,1489.41
17/07/16,8,1129.9
17/07/16,9,1330.32
17/07/16,10,1898.32
17/07/16,11,1636.99
17/07/16,12,1503.86
17/07/16,13,1397.59
17/07/16,14,1896.6
17/07/16,15,2134.5
17/07/16,16,1765.16
17/07/16,17,1650.16
17/07/16,18,1821.74
17/07/16,19,1891.02
17/07/16,20,2402.06
17/07/16,21,4127.92
17/07/16,22,5802.51
17/07/16,23,5173.77
17/07/16,24,4343.68
18/07/16,1,3023.93
18/07/16,2,2168.41
18/07/16,3,1586.47
18/07/16,4,1504.25
18/07/16,5,1491.08
18/07/16,6,1315.34
18/07/16,7,1852.82
18/07/16,8,1594.33
18/07/16,9,1991.2
18/07/16,10,3207.54
18/07/16,11,4270.34
18/07/16,12,4835.75
18/07/16,13,5752.96
18/07/16,14,6040.55
18/07/16,15,6618.27
18/07/16,16,7270.57
18/07/16,17,7152.12
18/07/16,18,6279.11
18/07/16,19,5197.6
18/07/16,20,4254.28
18/07/16,21,4497.8
18/07/16,22,5277.41
18/07/16,23,5547.59
18/07/16,24,5312.58
19/07/16,1,3850.97
19/07/16,2,2631.5
19/07/16,3,2253.2
19/07/16,4,2574.72
19/07/16,5,2376.95
19/07/16,6,2539.2
19/07/16,7,2996.52
19/07/16,8,2440.28
19/07/16,9,3698.09
19/07/16,10,4432.49
19/07/16,11,4985.63
19/07/16,12,5532.13
19/07/16,13,6122.63
19/07/16,14,6255.03
19/07/16,15,6880.96
19/07/16,16,6949.32
19/07/16,17,6821.64
19/07/16,18,6465.82
19/07/16,19,5390.96
19/07/16,20,4679.42
19/07/16,21,4848.06
19/07/16,22,6384.76
19/07/16,23,6743.82
19/07/16,24,6182.59
20/07/16,1,4452.86
20/07/16,2,3923.64
20/07/16,3,3404.12
20/07/16,4,2815.63
20/07/16,5,2109.5
20/07/16,6,2460.34
20/07/16,7,2816.19
20/07/16,8,3396.72
20/07/16,9,4638.82
20/07/16,10,5542.37
20/07/16,11,6332.34
20/07/16,12,6703.57
20/07/16,13,6899.68
20/07/16,14,6583.27
20/07/16,15,6693.34
20/07/16,16,7386.12
20/07/16,17,7341.59
20/07/16,18,6775.53
20/07/16,19,5878.14
20/07/16,20,4859.82
20/07/16,21,5372.34
20/07/16,22,6556.64
20/07/16,23,6874.19
20/07/16,24,5823.19
21/07/16,1,4702.7
21/07/16,2,3669.71
21/07/16,3,2821.38
21/07/16,4,2132.46
21/07/16,5,2254.54
21/07/16,6,2194.01
21/07/16,7,2703.86
21/07/16,8,2878.2
21/07/16,9,4242.93
21/07/16,10,5235.45
21/07/16,11,5948.45
21/07/16,12,6113.85
21/07/16,13,6898.15
21/07/16,14,7055.97
21/07/16,15,7263.13
21/07/16,16,7522.58
21/07/16,17,7515.44
21/07/16,18,6997.16
21/07/16,19,5418.62
21/07/16,20,4730.22
21/07/16,21,4806.24
21/07/16,22,5322.2
21/07/16,23,5817.89
21/07/16,24,5588.51
22/07/16,1,4554.15
22/07/16,2,3571.19
22/07/16,3,2743.63
22/07/16,4,2064.54
22/07/16,5,1933.41
22/07/16,6,2070.76
22/07/16,7,2413.75
22/07/16,8,2171.63
22/07/16,9,2862.71
22/07/16,10,3957.59
22/07/16,11,4269.77
22/07/16,12,4714.86
22/07/16,13,5101.66
22/07/16,14,5754.11
22/07/16,15,6263.58
22/07/16,16,6663.15
22/07/16,17,6569.33
22/07/16,18,6444.65
22/07/16,19,5607.09
22/07/16,20,4599.33
22/07/16,21,4103.71
22/07/16,22,4297.52
22/07/16,23,4255.31
22/07/16,24,4290.53
23/07/16,1,3581.19
23/07/16,2,3338.46
23/07/16,3,2598.89
23/07/16,4,2040.32
23/07/16,5,1960.05
23/07/16,6,2251.65
23/07/16,7,2791.82
23/07/16,8,2578.04
23/07/16,9,3352.82
23/07/16,10,4262.06
23/07/16,11,5041.65
23/07/16,12,5645.75
23/07/16,13,6080.71
23/07/16,14,6373.29
23/07/16,15,6166.78
23/07/16,16,5977.95
23/07/16,17,5689.85
23/07/16,18,5022.43
23/07/16,19,4576.7
23/07/16,20,4026.19
23/07/16,21,4935.24
23/07/16,22,5788.67
23/07/16,23,5730.72
23/07/16,24,4631.95
24/07/16,1,4043.95
24/07/16,2,3169.1
24/07/16,3,2395.6
24/07/16,4,1945.22
24/07/16,5,1761.59
24/07/16,6,1761.25
24/07/16,7,1832
24/07/16,8,1679.77
24/07/16,9,1953.81
24/07/16,10,1900.47
24/07/16,11,2436.61
24/07/16,12,2941.89
24/07/16,13,3053.2
24/07/16,14,2622.31
24/07/16,15,2823.59
24/07/16,16,3101.96
24/07/16,17,3246.92
24/07/16,18,3075.5
24/07/16,19,3382.64
24/07/16,20,3401.9
24/07/16,21,5238.58
24/07/16,22,6361.52
24/07/16,23,6383.54
24/07/16,24,5120.26
25/07/16,1,3604.01
25/07/16,2,2751.88
25/07/16,3,2330.12
25/07/16,4,1979.4
25/07/16,5,1726.47
25/07/16,6,2201.33
25/07/16,7,2424.34
25/07/16,8,2601.63
25/07/16,9,3622.74
25/07/16,10,4762.87
25/07/16,11,5465.31
25/07/16,12,5896.58
25/07/16,13,6653.87
25/07/16,14,6881.34
25/07/16,15,7186.52
25/07/16,16,7201.33
25/07/16,17,7302.79
25/07/16,18,6684.31
25/07/16,19,5605.64
25/07/16,20,4800.48
25/07/16,21,5237.84
25/07/16,22,5863.39
25/07/16,23,5983.16
25/07/16,24,5862.96
26/07/16,1,4897.89
26/07/16,2,3845.37
26/07/16,3,3361.25
26/07/16,4,3218.69
26/07/16,5,2727.76
26/07/16,6,2575.24
26/07/16,7,2827.99
26/07/16,8,2961.13
26/07/16,9,3785.9
26/07/16,10,4340.19
26/07/16,11,4845.79
26/07/16,12,5698.39
26/07/16,13,6516.07
26/07/16,14,7061.27
26/07/16,15,7392.53
26/07/16,16,7253.84
26/07/16,17,7312.65
26/07/16,18,6654.55
26/07/16,19,5399.5
26/07/16,20,4827.15
26/07/16,21,5377.18
26/07/16,22,6463.78
26/07/16,23,6787.13
26/07/16,24,6376.57
27/07/16,1,4589.1
27/07/16,2,3342.17
27/07/16,3,2381.63
27/07/16,4,1909.36
27/07/16,5,1877.04
27/07/16,6,1574.05
27/07/16,7,1837.2
27/07/16,8,2300.59
27/07/16,9,3260.2
27/07/16,10,4029.29
27/07/16,11,4388.34
27/07/16,12,4772.64
27/07/16,13,5282.39
27/07/16,14,5460.01
27/07/16,15,5952.26
27/07/16,16,6324.43
27/07/16,17,6281.91
27/07/16,18,5548.94
27/07/16,19,4607.69
27/07/16,20,4281.49
27/07/16,21,4661.63
27/07/16,22,5449.08
27/07/16,23,4994.15
27/07/16,24,4522.97
28/07/16,1,4022.45
28/07/16,2,3328.9
28/07/16,3,2435.25
28/07/16,4,1769.7
28/07/16,5,1533.82
28/07/16,6,1680.01
28/07/16,7,1722.98
28/07/16,8,1928.32
28/07/16,9,2855.04
28/07/16,10,3876.62
28/07/16,11,4770.61
28/07/16,12,5063.96
28/07/16,13,4561.95
28/07/16,14,4014.07
28/07/16,15,4338.8
28/07/16,16,4670.12
28/07/16,17,4830.72
28/07/16,18,4439.05
28/07/16,19,3342.12
28/07/16,20,2354.73
28/07/16,21,2853.86
28/07/16,22,3537.83
28/07/16,23,3426.42
28/07/16,24,3628.05
29/07/16,1,3380.29
29/07/16,2,2778.78
29/07/16,3,1886.6
29/07/16,4,1365.54
29/07/16,5,1329.74
29/07/16,6,1408.89
29/07/16,7,1411.9
29/07/16,8,1378.06
29/07/16,9,1980.66
29/07/16,10,2710.12
29/07/16,11,3410.86
29/07/16,12,4081.37
29/07/16,13,4366.24
29/07/16,14,4673.71
29/07/16,15,4864.95
29/07/16,16,5272.08
29/07/16,17,5342.36
29/07/16,18,4517.49
29/07/16,19,3276.21
29/07/16,20,2773.43
29/07/16,21,3431.09
29/07/16,22,3878.72
29/07/16,23,4005.58
29/07/16,24,4003.33
30/07/16,1,3537.89
30/07/16,2,2871.66
30/07/16,3,1736.75
30/07/16,4,1341.4
30/07/16,5,1201.03
30/07/16,6,1238.66
30/07/16,7,1368.42
30/07/16,8,1498.29
30/07/16,9,2122.68
30/07/16,10,2815.7
30/07/16,11,3495.66
30/07/16,12,3891.76
30/07/16,13,4192.8
30/07/16,14,4438.78
30/07/16,15,4202.16
30/07/16,16,4627.42
30/07/16,17,4218.74
30/07/16,18,3874.28
30/07/16,19,3830.25
30/07/16,20,3923.82
30/07/16,21,4801.71
30/07/16,22,5426.65
30/07/16,23,4937.32
30/07/16,24,4079.44
31/07/16,1,3400.49
31/07/16,2,2803.86
31/07/16,3,2170.08
31/07/16,4,1807.97
31/07/16,5,1654.99
31/07/16,6,1439.15
31/07/16,7,1296.97
31/07/16,8,1310.58
31/07/16,9,1298.85
31/07/16,10,1806.41
31/07/16,11,1890.78
31/07/16,12,2432.83
31/07/16,13,2569.23
31/07/16,14,2342.93
31/07/16,15,2422.57
31/07/16,16,2448.84
31/07/16,17,2574.43
31/07/16,18,2537.07
31/07/16,19,2430.34
31/07/16,20,2595.67
31/07/16,21,3526.84
31/07/16,22,4499.2
31/07/16,23,4425.39
31/07/16,24,3690.82
01/08/16,1,2147.16
01/08/16,2,1492.13
01/08/16,3,1281.42
01/08/16,4,1340.72
01/08/16,5,1628.13
01/08/16,6,1432.22
01/08/16,7,1609.56
01/08/16,8,1925.01
01/08/16,9,2570.14
01/08/16,10,3447.61
01/08/16,11,3875.01
01/08/16,12,4556.88
01/08/16,13,5227.14
01/08/16,14,5376.14
01/08/16,15,5792.52
01/08/16,16,6295.77
01/08/16,17,6288.2
01/08/16,18,5845.44
01/08/16,19,4875.65
01/08/16,20,3638.72
01/08/16,21,4549.39
01/08/16,22,4969.63
01/08/16,23,4779.35
01/08/16,24,4346.12
02/08/16,1,3244.43
02/08/16,2,2612.18
02/08/16,3,2106.71
02/08/16,4,2075.44
02/08/16,5,2049.05
02/08/16,6,1531.31
02/08/16,7,1501.02
02/08/16,8,1991.9
02/08/16,9,2699.1
02/08/16,10,3760.36
02/08/16,11,4912.95
02/08/16,12,5751.04
02/08/16,13,6399.17
02/08/16,14,6571.09
02/08/16,15,6380.15
02/08/16,16,6683.46
02/08/16,17,6798.28
02/08/16,18,6627.75
02/08/16,19,6099.33
02/08/16,20,4639.3
02/08/16,21,5259.77
02/08/16,22,5682.22
02/08/16,23,5460.69
02/08/16,24,5079.29
03/08/16,1,3954.36
03/08/16,2,3117.81
03/08/16,3,2639.06
03/08/16,4,2252.98
03/08/16,5,1922.16
03/08/16,6,2011.19
03/08/16,7,2261.78
03/08/16,8,2338.27
03/08/16,9,3291.52
03/08/16,10,4855.33
03/08/16,11,5632.83
03/08/16,12,6342.4
03/08/16,13,6563.86
03/08/16,14,6807.66
03/08/16,15,6521.99
03/08/16,16,6824.14
03/08/16,17,6955.36
03/08/16,18,6689.07
03/08/16,19,5909.38
03/08/16,20,4808.23
03/08/16,21,5709.36
03/08/16,22,6640.52
03/08/16,23,6194.07
03/08/16,24,5715.42
04/08/16,1,4620.66
04/08/16,2,3832.97
04/08/16,3,3308.59
04/08/16,4,2605.82
04/08/16,5,2416.95
04/08/16,6,2581.33
04/08/16,7,2653.18
04/08/16,8,3138.97
04/08/16,9,4272.65
04/08/16,10,5392.07
04/08/16,11,6739.99
04/08/16,12,7078.63
04/08/16,13,7215.32
04/08/16,14,7500.87
04/08/16,15,7421.33
04/08/16,16,7476.64
04/08/16,17,7528.77
04/08/16,18,7925.51
04/08/16,19,6585.66
04/08/16,20,4790.22
04/08/16,21,5258.79
04/08/16,22,6202.58
04/08/16,23,6120.79
04/08/16,24,5492.3
05/08/16,1,4106.56
05/08/16,2,3472.66
05/08/16,3,2699.64
05/08/16,4,2307.23
05/08/16,5,2038.49
05/08/16,6,2257.68
05/08/16,7,2976.88
05/08/16,8,3189.63
05/08/16,9,4036.54
05/08/16,10,5214.34
05/08/16,11,6204
05/08/16,12,7616.83
05/08/16,13,7512.48
05/08/16,14,7430.47
05/08/16,15,7121.67
05/08/16,16,7854.06
05/08/16,17,7859.54
05/08/16,18,6893.39
05/08/16,19,5813.21
05/08/16,20,4978.29
05/08/16,21,5878.13
05/08/16,22,6495.86
05/08/16,23,6142.28
05/08/16,24,5766.29
06/08/16,1,5238.41
06/08/16,2,4730.58
06/08/16,3,3965.11
06/08/16,4,3349.08
06/08/16,5,3177.98
06/08/16,6,3231.27
06/08/16,7,2913.66
06/08/16,8,3093.63
06/08/16,9,4081.92
06/08/16,10,5007.91
06/08/16,11,5992.52
06/08/16,12,6467.77
06/08/16,13,7033.1
06/08/16,14,7121.63
06/08/16,15,6968.12
06/08/16,16,6753.48
06/08/16,17,6610.67
06/08/16,18,6148.8
06/08/16,19,6034.2
06/08/16,20,5772.07
06/08/16,21,7348.96
06/08/16,22,7746.07
06/08/16,23,7072.91
06/08/16,24,6026.04
07/08/16,1,4973.44
07/08/16,2,4333.53
07/08/16,3,3007.94
07/08/16,4,2484.62
07/08/16,5,2013.04
07/08/16,6,1804.21
07/08/16,7,2075.09
07/08/16,8,2221.48
07/08/16,9,2262.93
07/08/16,10,2472
07/08/16,11,2833.88
07/08/16,12,3043.06
07/08/16,13,3359.58
07/08/16,14,3800.02
07/08/16,15,4315.65
07/08/16,16,4196.01
07/08/16,17,4320.26
07/08/16,18,4653.33
07/08/16,19,4461.64
07/08/16,20,4678.01
07/08/16,21,6927.11
07/08/16,22,8499.16
07/08/16,23,8227.56
07/08/16,24,6978.85
08/08/16,1,4880.83
08/08/16,2,4491.48
08/08/16,3,3721.48
08/08/16,4,3660.59
08/08/16,5,3627.29
08/08/16,6,3980.83
08/08/16,7,4167.6
08/08/16,8,4710.69
08/08/16,9,5656.09
08/08/16,10,6469.24
08/08/16,11,7512.58
08/08/16,12,7461.47
08/08/16,13,7690.57
08/08/16,14,7586.33
08/08/16,15,7167.48
08/08/16,16,7036.57
08/08/16,17,7075.92
08/08/16,18,6510.67
08/08/16,19,6215.37
08/08/16,20,5127.11
08/08/16,21,5778.1
08/08/16,22,6754.25
08/08/16,23,7335.15
08/08/16,24,7264.99
09/08/16,1,5480.71
09/08/16,2,4696.7
09/08/16,3,4088.6
09/08/16,4,3280.87
09/08/16,5,2843.74
09/08/16,6,2775.36
09/08/16,7,2957.3
09/08/16,8,3517.86
09/08/16,9,4357.51
09/08/16,10,5194.31
09/08/16,11,6175.61
09/08/16,12,6942.32
09/08/16,13,7459.43
09/08/16,14,7416.47
09/08/16,15,7790.5
09/08/16,16,7553.37
09/08/16,17,7658.05
09/08/16,18,7406.93
09/08/16,19,6487.25
09/08/16,20,4787.19
09/08/16,21,5540.62
09/08/16,22,5822.2
09/08/16,23,6465.15
09/08/16,24,5925.96
10/08/16,1,5295
10/08/16,2,4507.09
10/08/16,3,3733.32
10/08/16,4,3492.87
10/08/16,5,3305.57
10/08/16,6,3571.76
10/08/16,7,3903.41
10/08/16,8,4262.43
10/08/16,9,4780.6
10/08/16,10,5923.43
10/08/16,11,6777.25
10/08/16,12,7281.19
10/08/16,13,7448.69
10/08/16,14,7610.82
10/08/16,15,7609.22
10/08/16,16,7588.5
10/08/16,17,6799.04
10/08/16,18,6042.1
10/08/16,19,5453.49
10/08/16,20,4552.33
10/08/16,21,6128.99
10/08/16,22,7256.94
10/08/16,23,8068.78
10/08/16,24,7725.55
11/08/16,1,6630.77
11/08/16,2,5262.69
11/08/16,3,4488.96
11/08/16,4,4024.97
11/08/16,5,4048.21
11/08/16,6,3970.5
11/08/16,7,3815.89
11/08/16,8,4111.29
11/08/16,9,4439.47
11/08/16,10,5752.4
11/08/16,11,6686.01
11/08/16,12,7742.61
11/08/16,13,8034.26
11/08/16,14,8032.32
11/08/16,15,8128.61
11/08/16,16,8824.16
11/08/16,17,8531.19
11/08/16,18,8072.38
11/08/16,19,7110.7
11/08/16,20,5916.76
11/08/16,21,7058.97
11/08/16,22,7709.92
11/08/16,23,8200.81
11/08/16,24,7452.51
12/08/16,1,6082.12
12/08/16,2,5248.96
12/08/16,3,4557.51
12/08/16,4,3823.96
12/08/16,5,3256.77
12/08/16,6,3436.7
12/08/16,7,3708.22
12/08/16,8,4071.93
12/08/16,9,4976.48
12/08/16,10,6233.3
12/08/16,11,7025.58
12/08/16,12,7760.95
12/08/16,13,8067.12
12/08/16,14,8396.8
12/08/16,15,8269.43
12/08/16,16,8820.1
12/08/16,17,8505.58
12/08/16,18,7940.23
12/08/16,19,7113.24
12/08/16,20,4887.14
12/08/16,21,5391.63
12/08/16,22,5969.87
12/08/16,23,6483.66
12/08/16,24,6435.99
13/08/16,1,4784.35
13/08/16,2,4077.9
13/08/16,3,3864.76
13/08/16,4,3015.28
13/08/16,5,2791.35
13/08/16,6,2584.36
13/08/16,7,2637.02
13/08/16,8,3124.87
13/08/16,9,3625.95
13/08/16,10,4891.73
13/08/16,11,5096.84
13/08/16,12,5558.02
13/08/16,13,6378.73
13/08/16,14,6238.5
13/08/16,15,5411.06
13/08/16,16,5168.04
13/08/16,17,4847.65
13/08/16,18,5137.34
13/08/16,19,5175.93
13/08/16,20,4670.9
13/08/16,21,5935.19
13/08/16,22,6513.43
13/08/16,23,6338.14
13/08/16,24,5122.08
14/08/16,1,5436.61
14/08/16,2,3976.53
14/08/16,3,3362.64
14/08/16,4,2906.53
14/08/16,5,2426.48
14/08/16,6,2330.18
14/08/16,7,2246.67
14/08/16,8,2390.71
